var1	name	position	team	games	season	season_start	age	salary	goals	assists	goals_sixty	assists_sixty	toi	shots	corsifor	corsiagainst	corsi	pdo	cfrel_percent	age_sq	lagged_pdo	lagged_goals	lagged_cfrel_percent	lagged_shots	lagged_assists	lagged_toi
7177	"Jonathan.Toews"	"C"	"CHI"	64	2.0e+07	2007	19	"0.85"	16	13	1.19	.97	805.87	81	636	634	2	103.05	.72	361						
7178	"Jonathan.Toews"	"C"	"CHI"	99	2.0e+07	2008	20	"0.85"	21	23	.97	1.07	1293.97	127	1196	891	305	98.99	4.28	400	103.05	16	.72	81	13	805.87
7179	"Jonathan.Toews"	"C"	"CHI"	98	2.0e+07	2009	21	"0.85"	16	35	.68	1.48	1422.21	147	1476	1031	445	99.13	5.05	441	98.99	21	4.28	127	23	1293.97
7180	"Jonathan.Toews"	"C"	"CHI"	87	2.0e+07	2010	22	"6.5"	20	27	.92	1.24	1310.6	155	1330	1069	261	101.88	5.21	484	99.13	16	5.05	147	35	1422.21
7181	"Jonathan.Toews"	"C"	"CHI"	65	2.0e+07	2011	23	"6"	21	18	1.29	1.11	973.85	129	1055	767	288	98.85	5.57	529	101.88	20	5.21	155	27	1310.6
7182	"Jonathan.Toews"	"C"	"CHI"	70	2.0e+07	2012	24	"6"	21	24	1.22	1.39	1034.42	149	1078	739	339	104.12	6.57	576	98.85	21	5.57	129	18	973.85
7183	"Jonathan.Toews"	"C"	"CHI"	95	2.0e+07	2013	25	"6.5"	24	29	1	1.2	1446.14	143	1544	1120	424	100.5	5.73	625	104.12	21	6.57	149	24	1034.42
7184	"Jonathan.Toews"	"C"	"CHI"	104	2.0e+07	2014	26	"6.5"	20	31	.82	1.26	1471.36	139	1584	1294	290	102.77	2.97	676	100.5	24	5.73	143	29	1446.14
7185	"Jonathan.Toews"	"C"	"CHI"	72	2.0e+07	2015	27	"13.8"	10	17	.58	.99	1026.46	104	1006	948	58	100.17	1.3	729	102.77	20	2.97	139	31	1471.36
1609	"Joonas.Donskoi"	"LR"	"S.J"	67	2.0e+07	2015	23	"0.925"	8	17	.58	1.22	833.92	73	807	706	101	100.27	2.12	529						
1042	"Jordan.Caron"	"LR"	"BOS"	50	2.0e+07	2011	20	"0.9"	7	8	.81	.92	520.71	51	448	443	5	99.39	-5.24	400						
1774	"Jordan.Eberle"	"R"	"EDM"	69	2.0e+07	2010	20	"0.875"	12	17	.75	1.07	954.85	111	852	911	-59	98.17	3.98	400						
1775	"Jordan.Eberle"	"R"	"EDM"	78	2.0e+07	2011	21	"0.875"	23	31	1.31	1.77	1049.64	103	955	1026	-71	103.69	2.11	441	98.17	12	3.98	111	17	954.85
1776	"Jordan.Eberle"	"R"	"EDM"	48	2.0e+07	2012	22	"0.787"	12	15	1.01	1.27	710.77	93	688	663	25	98.93	9.48	484	103.69	23	2.11	103	31	1049.64
1777	"Jordan.Eberle"	"R"	"EDM"	80	2.0e+07	2013	23	"6"	17	21	.87	1.08	1168.92	121	1050	1218	-168	100.47	2.94	529	98.93	12	9.48	93	15	710.77
1778	"Jordan.Eberle"	"R"	"EDM"	81	2.0e+07	2014	24	"6"	18	23	.87	1.11	1239.53	113	1158	1138	20	99.49	3.57	576	100.47	17	2.94	121	21	1168.92
1779	"Jordan.Eberle"	"R"	"EDM"	62	2.0e+07	2015	25	"6"	14	14	.95	.95	881.05	89	881	841	40	97.78	2.99	625	99.49	18	3.57	113	23	1239.53
4344	"Jordan.Martinook"	"C"	"ARI"	71	2.0e+07	2015	23	"0.6"	7	12	.5	.86	837.27	71	700	768	-68	99.43	.82	529						
4993	"Jordan.Nolan"	"RL"	"L.A"	67	2.0e+07	2013	24	"0.7"	6	4	.61	.41	589.78	52	523	468	55	98.55	-4.22	576						
4994	"Jordan.Nolan"	"RL"	"L.A"	60	2.0e+07	2014	25	"0.7"	6	3	.62	.31	582.92	38	474	497	-23	98.45	-8.42	625	98.55	6	-4.22	52	4	589.78
6648	"Jordan.Staal"	"C"	"PIT"	102	2.0e+07	2007	19	"0.85"	11	12	.52	.56	1281.46	147	1013	1205	-192	99.7	.52	361						
6649	"Jordan.Staal"	"C"	"PIT"	106	2.0e+07	2008	20	"0.85"	17	20	.73	.86	1400.24	139	1220	1258	-38	99.46	1.48	400	99.7	11	.52	147	12	1281.46
6650	"Jordan.Staal"	"C"	"PIT"	92	2.0e+07	2009	21	"3.5"	16	22	.8	1.1	1199.52	149	1224	1025	199	100.27	2.53	441	99.46	17	1.48	139	20	1400.24
6651	"Jordan.Staal"	"C"	"PIT"	49	2.0e+07	2010	22	"3.5"	8	11	.69	.94	700.58	62	718	594	124	100.31	.75	484	100.27	16	2.53	149	22	1199.52
6652	"Jordan.Staal"	"C"	"PIT"	68	2.0e+07	2011	23	"4.5"	17	22	1.06	1.37	965.45	99	998	829	169	99.38	.91	529	100.31	8	.75	62	11	700.58
6653	"Jordan.Staal"	"C"	"CAR"	48	2.0e+07	2012	24	"4.5"	9	10	.76	.84	713.52	81	778	674	104	95.64	3	576	99.38	17	.91	99	22	965.45
6654	"Jordan.Staal"	"C"	"CAR"	82	2.0e+07	2013	25	"6"	10	13	.52	.68	1150.79	106	1243	1061	182	100.2	5.23	625	95.64	9	3	81	10	713.52
6655	"Jordan.Staal"	"C"	"CAR"	46	2.0e+07	2014	26	"6"	4	10	.34	.86	699.12	64	780	530	250	96.69	8.47	676	100.2	10	5.23	106	13	1150.79
6656	"Jordan.Staal"	"C"	"CAR"	73	2.0e+07	2015	27	"6"	9	13	.55	.8	979.14	76	892	786	106	99.76	1.58	729	96.69	4	8.47	64	10	699.12
7194	"Jordin.Tootoo"	"R"	"NSH"	69	2.0e+07	2007	24	"NA"	12	5	1.04	.44	689.05	96	621	567	54	97.8	3.24	576						
7195	"Jordin.Tootoo"	"R"	"NSH"	72	2.0e+07	2008	25	"0.975"	4	11	.29	.81	813.92	124	691	749	-58	97.79	-1.9	625	97.8	12	3.24	96	5	689.05
7196	"Jordin.Tootoo"	"R"	"NSH"	57	2.0e+07	2009	26	"0.975"	6	11	.61	1.11	594.31	98	590	517	73	99.56	1.17	676	97.79	4	-1.9	124	11	813.92
7197	"Jordin.Tootoo"	"R"	"NSH"	66	2.0e+07	2010	27	"1.15"	8	15	.6	1.13	794.67	106	660	687	-27	103.53	.3	729	99.56	6	1.17	98	11	594.31
7198	"Jordin.Tootoo"	"R"	"NSH"	80	2.0e+07	2011	28	"1.35"	5	23	.29	1.35	1020.88	130	783	990	-207	100.88	-2.85	784	103.53	8	.3	106	15	794.67
7201	"Jordin.Tootoo"	"R"	"N.J"	68	2.0e+07	2014	31	"0.55"	9	5	.83	.46	649.7	62	464	582	-118	101.62	-2.98	961	100.88	5	-2.85	130	23	1020.88
7202	"Jordin.Tootoo"	"R"	"N.J"	66	2.0e+07	2015	32	"0.825"	2	2	.18	.18	681.03	80	458	524	-66	93.04	.08	1024	101.62	9	-2.98	62	5	649.7
3990	"Jori.Lehtera"	"C"	"STL"	80	2.0e+07	2014	26	"3.25"	11	22	.65	1.31	1010.01	68	917	842	75	103.06	.4	676						
3991	"Jori.Lehtera"	"C"	"STL"	70	2.0e+07	2015	27	"2.25"	7	15	.49	1.04	865.21	57	825	726	99	102.36	1.82	729	103.06	11	.4	68	22	1010.01
7324	"Josef.Vasicek"	"CL"	"NYI"	81	2.0e+07	2007	27	"NA"	13	13	.77	.77	1009.88	92	989	862	127	100.72	4.19	729						
221	"Josh.Bailey"	"RL"	"NYI"	68	2.0e+07	2008	18	"0.875"	4	9	.3	.68	796.19	38	671	839	-168	99.55	-1.69	324						
222	"Josh.Bailey"	"RL"	"NYI"	73	2.0e+07	2009	19	"0.875"	10	12	.68	.81	885.22	65	788	860	-72	101.69	.6	361	99.55	4	-1.69	38	9	796.19
223	"Josh.Bailey"	"RL"	"NYI"	70	2.0e+07	2010	20	"0.875"	6	10	.41	.69	871.38	54	744	882	-138	97.98	-.55	400	101.69	10	.6	65	12	885.22
224	"Josh.Bailey"	"RL"	"NYI"	80	2.0e+07	2011	21	"0.8"	8	16	.51	1.01	948.04	68	799	930	-131	99.87	-1.86	441	97.98	6	-.55	54	10	871.38
225	"Josh.Bailey"	"RL"	"NYI"	44	2.0e+07	2012	22	"1.3"	11	8	1.08	.78	611.66	64	579	573	6	101.13	-1.42	484	99.87	8	-1.86	68	16	948.04
226	"Josh.Bailey"	"RL"	"NYI"	77	2.0e+07	2013	23	"2.2"	6	20	.37	1.23	974.22	72	928	841	87	98.72	3.92	529	101.13	11	-1.42	64	8	611.66
227	"Josh.Bailey"	"RL"	"NYI"	77	2.0e+07	2014	24	"3.1"	15	27	.82	1.47	1101.12	117	1212	1104	108	100.01	-.11	576	98.72	6	3.92	72	20	974.22
228	"Josh.Bailey"	"RL"	"NYI"	70	2.0e+07	2015	25	"3.5"	6	13	.38	.83	939.89	73	895	899	-4	100.46	.21	625	100.01	15	-.11	117	27	1101.12
3335	"Josh.Jooris"	"CR"	"CGY"	69	2.0e+07	2014	24	"0.925"	6	10	.45	.74	808.59	72	706	777	-71	99.56	2	576						
3336	"Josh.Jooris"	"CR"	"CGY"	53	2.0e+07	2015	25	"0.975"	4	6	.43	.65	552.84	69	471	507	-36	97.93	-.11	625	99.56	6	2	72	10	808.59
6907	"Jozef.Stumpel"	"C"	"FLA"	52	2.0e+07	2007	35	"2.25"	4	9	.37	.84	646.28	40	514	570	-56	98.4	-4.13	1225						
3285	"Jussi.Jokinen"	"C"	"DAL/T.B"	72	2.0e+07	2007	24	"1.75"	9	18	.67	1.34	807.72	79	718	660	58	97.13	2.78	576						
3286	"Jussi.Jokinen"	"C"	"CAR/T.B"	89	2.0e+07	2008	25	"1.875"	10	16	.6	.96	1004.14	89	880	905	-25	98.9	-1.26	625	97.13	9	2.78	79	18	807.72
3287	"Jussi.Jokinen"	"C"	"CAR"	80	2.0e+07	2009	26	"1.5"	17	16	1.03	.97	992.81	85	924	949	-25	102.56	.61	676	98.9	10	-1.26	89	16	1004.14
3288	"Jussi.Jokinen"	"C"	"CAR"	69	2.0e+07	2010	27	"1.9"	9	20	.64	1.43	841.31	82	857	851	6	101.39	1.09	729	102.56	17	.61	85	16	992.81
3289	"Jussi.Jokinen"	"C"	"CAR"	79	2.0e+07	2011	28	"3"	6	17	.36	1.01	1012.96	73	990	989	1	99.79	2.28	784	101.39	9	1.09	82	20	841.31
3290	"Jussi.Jokinen"	"C"	"CAR/PIT"	51	2.0e+07	2012	29	"3"	10	6	1.1	.66	547.77	55	538	504	34	100.42	2.99	841	99.79	6	2.28	73	17	1012.96
3291	"Jussi.Jokinen"	"C"	"PIT"	94	2.0e+07	2013	30	"3"	19	21	.95	1.05	1197.3	139	1220	983	237	100.99	8.15	900	100.42	10	2.99	55	6	547.77
3292	"Jussi.Jokinen"	"C"	"FLA"	81	2.0e+07	2014	31	"4"	6	26	.38	1.64	951.24	84	863	839	24	98.7	-.51	961	100.99	19	8.15	139	21	1197.3
3293	"Jussi.Jokinen"	"C"	"FLA"	72	2.0e+07	2015	32	"4"	9	25	.61	1.69	887.49	86	804	720	84	103.19	6.3	1024	98.7	6	-.51	84	26	951.24
4	"Justin.Abdelkader"	"RL"	"DET"	61	2.0e+07	2009	22	"0.71"	4	4	.44	.44	547.18	77	468	436	32	95.85	-1.82	484						
5	"Justin.Abdelkader"	"RL"	"DET"	85	2.0e+07	2010	23	"0.75"	7	11	.47	.74	896.47	128	872	756	116	100.82	.33	529	95.85	4	-1.82	77	4	547.18
6	"Justin.Abdelkader"	"RL"	"DET"	86	2.0e+07	2011	24	"0.825"	8	14	.51	.9	934.13	114	850	738	112	99.63	-1.92	576	100.82	7	.33	128	11	896.47
7	"Justin.Abdelkader"	"RL"	"DET"	60	2.0e+07	2012	25	"1.4"	9	4	.67	.3	811.34	109	764	594	170	101.5	5.66	625	99.63	8	-1.92	114	14	934.13
8	"Justin.Abdelkader"	"RL"	"DET"	75	2.0e+07	2013	26	"1.55"	9	17	.53	1	1022.48	134	895	854	41	101.33	.08	676	101.5	9	5.66	109	4	811.34
9	"Justin.Abdelkader"	"RL"	"DET"	76	2.0e+07	2014	27	"2"	13	13	.78	.78	999.97	97	881	687	194	100.27	3.86	729	101.33	9	.08	134	17	1022.48
10	"Justin.Abdelkader"	"RL"	"DET"	73	2.0e+07	2015	28	"2.25"	11	14	.69	.88	957.1	89	807	816	-9	100.33	-2.87	784	100.27	13	3.86	97	13	999.97
2104	"Justin.Fontaine"	"R"	"MIN"	75	2.0e+07	2013	25	"0.6"	12	8	.87	.58	823.34	72	624	707	-83	102.49	-3.48	625						
2105	"Justin.Fontaine"	"R"	"MIN"	77	2.0e+07	2014	26	"0.95"	10	21	.73	1.54	817.92	90	705	682	23	103.01	.39	676	102.49	12	-3.48	72	8	823.34
2106	"Justin.Fontaine"	"R"	"MIN"	52	2.0e+07	2015	27	"1.05"	5	9	.56	1	538.44	38	415	498	-83	101.48	-4.66	729	103.01	10	.39	90	21	817.92
7650	"Justin.Williams"	"R"	"CAR/L.A"	44	2.0e+07	2008	26	"3.5"	1	7	.11	.79	533.28	77	535	464	71	98.11	2.62	676						
7651	"Justin.Williams"	"R"	"L.A"	52	2.0e+07	2009	27	"3.5"	8	12	.7	1.05	685.24	113	709	514	195	97.19	9.66	729	98.11	1	2.62	77	7	533.28
7652	"Justin.Williams"	"R"	"L.A"	79	2.0e+07	2010	28	"3.5"	17	26	.94	1.44	1086.81	172	1145	906	239	101.46	7.11	784	97.19	8	9.66	113	12	685.24
7653	"Justin.Williams"	"R"	"L.A"	101	2.0e+07	2011	29	"3.9"	14	34	.59	1.44	1415.09	220	1640	1156	484	100.23	6.71	841	101.46	17	7.11	172	26	1086.81
7654	"Justin.Williams"	"R"	"L.A"	66	2.0e+07	2012	30	"3.9"	13	19	.82	1.19	955.37	162	1037	716	321	100.78	7.2	900	100.23	14	6.71	220	34	1415.09
7655	"Justin.Williams"	"R"	"L.A"	108	2.0e+07	2013	31	"3.75"	19	32	.79	1.33	1439.44	228	1553	1075	478	101.5	4.29	961	100.78	13	7.2	162	19	955.37
7656	"Justin.Williams"	"R"	"L.A"	81	2.0e+07	2014	32	"3.05"	14	14	.77	.77	1096.8	126	1124	838	286	100.77	2.63	1024	101.5	19	4.29	228	32	1439.44
7657	"Justin.Williams"	"R"	"WSH"	72	2.0e+07	2015	33	"3.25"	14	18	.9	1.16	934.81	126	962	856	106	101.23	3.67	1089	100.77	14	2.63	126	14	1096.8
3737	"Kamil.Kreps"	"CR"	"FLA"	76	2.0e+07	2007	22	"NA"	7	14	.54	1.07	781.84	70	620	705	-85	102.89	-2.81	484						
3738	"Kamil.Kreps"	"CR"	"FLA"	66	2.0e+07	2008	23	"0.682"	3	14	.25	1.18	711.61	66	557	706	-149	101.16	-3.06	529	102.89	7	-2.81	70	14	781.84
3739	"Kamil.Kreps"	"CR"	"FLA"	76	2.0e+07	2009	24	"0.682"	4	8	.3	.6	797.82	71	594	843	-249	100.21	-4.02	576	101.16	3	-3.06	66	14	711.61
1500	"Kaspars.Daugavins"	"L"	"OTT"	66	2.0e+07	2011	23	"0.6"	5	3	.5	.3	594.65	63	555	628	-73	99.64	-5.99	529						
168	"Keith.Aucoin"	"C"	"NYI"	47	2.0e+07	2012	33	"0.65"	5	9	.56	1.01	536.27	50	539	503	36	99.8	1.43	1089						
7165	"Keith.Tkachuk"	"LC"	"STL"	79	2.0e+07	2007	35	"3.5"	13	20	.81	1.24	965.27	104	782	803	-21	101.44	3.05	1225						
7166	"Keith.Tkachuk"	"LC"	"STL"	83	2.0e+07	2008	36	"4.5"	9	14	.55	.85	984.44	114	859	819	40	98.31	4.37	1296	101.44	13	3.05	104	20	965.27
7167	"Keith.Tkachuk"	"LC"	"STL"	67	2.0e+07	2009	37	"2.15"	6	9	.51	.77	705.77	77	601	627	-26	99.09	-2.46	1369	98.31	9	4.37	114	14	984.44
2850	"Kevin.Hayes"	"C"	"NYR"	98	2.0e+07	2014	22	"0.9"	15	25	.78	1.3	1151.28	104	1068	1017	51	101.21	2.24	484						
2851	"Kevin.Hayes"	"C"	"NYR"	71	2.0e+07	2015	23	"0.9"	9	16	.66	1.17	821.3	87	709	753	-44	102.82	1.98	529	101.21	15	2.24	104	25	1151.28
5577	"Kevin.Porter"	"C"	"COL"	74	2.0e+07	2010	24	"0.66"	12	9	.84	.63	859.92	74	712	812	-100	98.74	-.51	576						
4273	"Kirk.Maltby"	"RL"	"DET"	73	2.0e+07	2007	34	"0.95"	5	4	.42	.34	710.78	64	554	495	59	96.34	-7.92	1156						
4274	"Kirk.Maltby"	"RL"	"DET"	97	2.0e+07	2008	35	"0.95"	5	7	.4	.55	758.24	58	601	547	54	96.99	-5.79	1225	96.34	5	-7.92	64	4	710.78
1649	"Kris.Draper"	"CL"	"DET"	87	2.0e+07	2007	36	"NA"	5	8	.28	.45	1069.76	104	830	772	58	97.25	-9.57	1296						
1650	"Kris.Draper"	"CL"	"DET"	86	2.0e+07	2008	37	"1.85"	6	8	.45	.6	803.98	82	633	661	-28	96.38	-10.35	1369	97.25	5	-9.57	104	8	1069.76
1651	"Kris.Draper"	"CL"	"DET"	92	2.0e+07	2009	38	"1.65"	6	14	.37	.87	961.8	94	887	813	74	99.55	-2.41	1444	96.38	6	-10.35	82	8	803.98
1652	"Kris.Draper"	"CL"	"DET"	55	2.0e+07	2010	39	"1.25"	6	6	.7	.7	516.63	51	521	443	78	98.84	.64	1521	99.55	6	-2.41	94	14	961.8
7351	"Kris.Versteeg"	"LR"	"CHI"	95	2.0e+07	2008	22	"0.49"	11	20	.58	1.05	1141.18	114	1013	879	134	99.48	-1.04	484						
7352	"Kris.Versteeg"	"LR"	"CHI"	101	2.0e+07	2009	23	"3.083"	15	19	.71	.9	1267.13	173	1196	1032	164	98.78	-2.19	529	99.48	11	-1.04	114	20	1141.18
7353	"Kris.Versteeg"	"LR"	"PHI/TOR"	91	2.0e+07	2010	24	"3.083"	11	21	.55	1.05	1196.62	131	1185	1210	-25	98.93	.24	576	98.78	15	-2.19	173	19	1267.13
7354	"Kris.Versteeg"	"LR"	"FLA"	78	2.0e+07	2011	25	"3.083"	11	20	.58	1.05	1145.11	125	1002	1012	-10	100.83	.64	625	98.93	11	.24	131	21	1196.62
7356	"Kris.Versteeg"	"LR"	"CHI/FLA"	96	2.0e+07	2013	27	"4.6"	10	16	.53	.85	1128.52	135	1017	917	100	98.56	-.7	729	100.83	11	.64	125	20	1145.11
7357	"Kris.Versteeg"	"LR"	"CHI"	73	2.0e+07	2014	28	"4.7"	11	17	.68	1.06	964.58	120	992	859	133	102.14	.51	784	98.56	10	-.7	135	16	1128.52
7358	"Kris.Versteeg"	"LR"	"L.A/CAR"	72	2.0e+07	2015	29	"4.7"	11	15	.69	.94	961.8	108	1017	781	236	98.68	5.28	841	102.14	11	.51	120	17	964.58
3115	"Kristian.Huselius"	"LR"	"CGY"	88	2.0e+07	2007	28	"NA"	17	22	.9	1.17	1132.16	137	1090	839	251	100.8	6.11	784						
3116	"Kristian.Huselius"	"LR"	"CBJ"	78	2.0e+07	2008	29	"4.75"	13	26	.7	1.4	1114	142	1033	875	158	99.14	2.64	841	100.8	17	6.11	137	22	1132.16
3117	"Kristian.Huselius"	"LR"	"CBJ"	73	2.0e+07	2009	30	"4.75"	14	22	.83	1.31	1009.85	92	805	876	-71	99.67	-.77	900	99.14	13	2.64	142	26	1114
3118	"Kristian.Huselius"	"LR"	"CBJ"	39	2.0e+07	2010	31	"4.75"	8	7	.94	.82	512.73	58	518	415	103	95.27	5.15	961	99.67	14	-.77	92	22	1009.85
798	"Kyle.Brodziak"	"C"	"EDM"	80	2.0e+07	2007	23	"0.495"	13	13	1.01	1.01	772.1	97	656	740	-84	98.47	.85	529						
799	"Kyle.Brodziak"	"C"	"EDM"	79	2.0e+07	2008	24	"0.5"	8	12	.63	.94	762.1	73	573	760	-187	101.69	-5.75	576	98.47	13	.85	97	13	772.1
800	"Kyle.Brodziak"	"C"	"MIN"	82	2.0e+07	2009	25	"1.05"	8	18	.48	1.07	1008.35	112	790	937	-147	100.02	-2.87	625	101.69	8	-5.75	73	12	762.1
801	"Kyle.Brodziak"	"C"	"MIN"	80	2.0e+07	2010	26	"1.1"	11	16	.67	.98	980.3	93	871	964	-93	100.15	2.98	676	100.02	8	-2.87	112	18	1008.35
802	"Kyle.Brodziak"	"C"	"MIN"	82	2.0e+07	2011	27	"1.3"	15	14	.78	.73	1153.21	113	950	1188	-238	98.89	.25	729	100.15	11	2.98	93	16	980.3
803	"Kyle.Brodziak"	"C"	"MIN"	53	2.0e+07	2012	28	"2.5"	6	5	.51	.42	712.52	68	582	621	-39	95.11	-.76	784	98.89	15	.25	113	14	1153.21
804	"Kyle.Brodziak"	"C"	"MIN"	93	2.0e+07	2013	29	"3"	8	15	.4	.75	1193.45	107	853	1067	-214	101.36	-6.83	841	95.11	6	-.76	68	5	712.52
805	"Kyle.Brodziak"	"C"	"MIN"	83	2.0e+07	2014	30	"3"	8	11	.56	.77	854.37	85	669	819	-150	98.07	-7.21	900	101.36	8	-6.83	107	15	1193.45
806	"Kyle.Brodziak"	"C"	"STL"	67	2.0e+07	2015	31	"0.9"	2	3	.21	.31	579.7	34	450	449	1	97.15	-2.35	961	98.07	8	-7.21	85	11	854.37
943	"Kyle.Calder"	"L"	"L.A"	65	2.0e+07	2007	28	"2.7"	4	10	.39	.97	618.03	53	496	579	-83	99.27	.34	784						
944	"Kyle.Calder"	"L"	"L.A"	74	2.0e+07	2008	29	"2.7"	6	16	.42	1.12	857.81	74	824	739	85	100.17	2.08	841	99.27	4	.34	53	10	618.03
1120	"Kyle.Chipchura"	"C"	"ANA/MTL"	74	2.0e+07	2009	23	"0.5"	4	5	.35	.44	680.59	43	567	667	-100	97	-3.03	529						
1122	"Kyle.Chipchura"	"C"	"PHX"	68	2.0e+07	2011	25	"0.55"	4	16	.36	1.45	662.77	45	587	626	-39	102.05	1.52	625	97	4	-3.03	43	5	680.59
1124	"Kyle.Chipchura"	"C"	"PHX"	80	2.0e+07	2013	27	"0.8"	5	15	.4	1.19	754.53	41	690	647	43	100.98	1.47	729	102.05	4	1.52	45	16	662.77
1125	"Kyle.Chipchura"	"C"	"ARI"	70	2.0e+07	2014	28	"0.875"	3	10	.22	.72	828.48	70	785	788	-3	95.94	2.12	784	100.98	5	1.47	41	15	754.53
1126	"Kyle.Chipchura"	"C"	"ARI"	65	2.0e+07	2015	29	"0.95"	3	6	.31	.62	584.22	33	443	559	-116	98.31	-3.24	841	95.94	3	2.12	70	10	828.48
1180	"Kyle.Clifford"	"L"	"L.A"	82	2.0e+07	2010	19	"0.685"	10	9	.74	.67	806.68	68	648	723	-75	98.36	-4.5	361						
1181	"Kyle.Clifford"	"L"	"L.A"	83	2.0e+07	2011	20	"0.765"	5	7	.41	.58	730.38	83	610	567	43	97.66	-3.54	400	98.36	10	-4.5	68	9	806.68
1182	"Kyle.Clifford"	"L"	"L.A"	62	2.0e+07	2012	21	"0.68"	7	8	.68	.77	620.06	62	541	476	65	99.75	-2.28	441	97.66	5	-3.54	83	7	730.38
1183	"Kyle.Clifford"	"L"	"L.A"	95	2.0e+07	2013	22	"1.1"	4	11	.26	.72	917.93	90	808	717	91	100.38	-3.47	484	99.75	7	-2.28	62	8	620.06
1184	"Kyle.Clifford"	"L"	"L.A"	80	2.0e+07	2014	23	"1.2"	6	9	.43	.64	838.42	107	769	648	121	100.32	-.95	529	100.38	4	-3.47	90	11	917.93
5082	"Kyle.Okposo"	"R"	"NYI"	65	2.0e+07	2008	20	"0.85"	8	14	.59	1.03	815.7	96	693	790	-97	99.59	.31	400						
5083	"Kyle.Okposo"	"R"	"NYI"	80	2.0e+07	2009	21	"0.85"	13	14	.73	.79	1065.75	149	988	979	9	95.86	3.36	441	99.59	8	.31	96	14	815.7
5085	"Kyle.Okposo"	"R"	"NYI"	79	2.0e+07	2011	23	"1"	20	16	1.05	.84	1139.05	113	1065	1125	-60	98.97	1.48	529	95.86	13	3.36	149	14	1065.75
5086	"Kyle.Okposo"	"R"	"NYI"	54	2.0e+07	2012	24	"2"	6	18	.46	1.37	790.91	91	763	720	43	98.9	1.41	576	98.97	20	1.48	113	16	1139.05
5087	"Kyle.Okposo"	"R"	"NYI"	71	2.0e+07	2013	25	"3"	19	29	1.05	1.6	1090.17	114	1123	1120	3	100.9	1.52	625	98.9	6	1.41	91	18	790.91
5088	"Kyle.Okposo"	"R"	"NYI"	67	2.0e+07	2014	26	"3.5"	13	22	.78	1.32	998.66	142	1097	948	149	98.51	1.66	676	100.9	19	1.52	114	29	1090.17
5089	"Kyle.Okposo"	"R"	"NYI"	69	2.0e+07	2015	27	"4.5"	9	20	.56	1.25	959.61	120	916	880	36	98.96	1.46	729	98.51	13	1.66	142	22	998.66
5255	"Kyle.Palmieri"	"RL"	"ANA"	49	2.0e+07	2012	21	"0.9"	11	12	1.26	1.38	523.62	80	439	477	-38	103.86	-.27	441						
5256	"Kyle.Palmieri"	"RL"	"ANA"	80	2.0e+07	2013	22	"1.35"	16	14	1.16	1.02	826.7	111	751	809	-58	103.44	-1.95	484	103.86	11	-.27	80	12	523.62
5257	"Kyle.Palmieri"	"RL"	"ANA"	73	2.0e+07	2014	23	"1.45"	9	12	.61	.81	885.92	108	843	793	50	101.17	.11	529	103.44	16	-1.95	111	14	826.7
5258	"Kyle.Palmieri"	"RL"	"N.J"	73	2.0e+07	2015	24	"1.6"	15	12	.91	.73	990.23	93	704	819	-115	102.8	-.5	576	101.17	9	.11	108	12	885.92
7230	"Kyle.Turris"	"C"	"PHX"	62	2.0e+07	2008	19	"0.875"	4	4	.39	.39	614.73	59	494	649	-155	96.5	-3.47	361						
7231	"Kyle.Turris"	"C"	"PHX"	69	2.0e+07	2010	21	"0.787"	12	14	1.06	1.24	678.17	96	706	615	91	100.76	3.91	441	96.5	4	-3.47	59	4	614.73
7232	"Kyle.Turris"	"C"	"OTT/PHX"	62	2.0e+07	2011	22	"1.2"	10	13	.69	.9	866.09	115	970	805	165	100.82	1.33	484	100.76	12	3.91	96	14	678.17
7233	"Kyle.Turris"	"C"	"OTT"	58	2.0e+07	2012	23	"1.6"	11	11	.79	.79	835.62	100	906	817	89	99.61	-.85	529	100.82	10	1.33	115	13	866.09
7234	"Kyle.Turris"	"C"	"OTT"	82	2.0e+07	2013	24	"2.5"	16	23	.86	1.24	1114.56	144	1202	1075	127	103.64	.55	576	99.61	11	-.85	100	11	835.62
7235	"Kyle.Turris"	"C"	"OTT"	88	2.0e+07	2014	25	"3.5"	12	24	.57	1.14	1258.44	147	1232	1209	23	101.15	.39	625	103.64	16	.55	144	23	1114.56
7236	"Kyle.Turris"	"C"	"OTT"	57	2.0e+07	2015	26	"3.5"	9	9	.65	.65	833.26	78	790	801	-11	98.94	3.99	676	101.15	12	.39	147	24	1258.44
7555	"Kyle.Wellwood"	"RC"	"TOR"	59	2.0e+07	2007	24	"0.95"	3	5	.33	.55	546.72	29	490	434	56	95.32	1.67	576						
7556	"Kyle.Wellwood"	"RC"	"VAN"	83	2.0e+07	2008	25	"0.998"	9	8	.61	.54	883.38	48	657	774	-117	101.91	-4.32	625	95.32	3	1.67	29	5	546.72
7557	"Kyle.Wellwood"	"RC"	"VAN"	87	2.0e+07	2009	26	"1.2"	10	11	.59	.65	1022.13	88	883	868	15	102.08	-2.14	676	101.91	9	-4.32	48	8	883.38
7558	"Kyle.Wellwood"	"RC"	"S.J"	53	2.0e+07	2010	27	"0.65"	6	13	.51	1.12	699.22	60	775	563	212	103.42	7.01	729	102.08	10	-2.14	88	11	1022.13
